caract0,caract1,caract2,caract3,caract4,caract5,caract6,caract7,caract8,caract9,caract10,caract11,caract12,caract13,caract14,caract15,caract16,caract17,caract18,caract19,caract20,caract21,caract22,caract23,caract24,caract25,caract26,caract27,caract28,caract29,caract30,caract31,caract32,caract33,caract34,caract35,caract36,caract37,caract38,caract39,caract40,nombre_imagen,cluster_label
2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,1.0,9.0,9.0,5.0,3.0,3.0,3.0,5.0,5.0,1.0,9.0,0.0,5.0,5.0,0.0013508003772553,8.519250967120498e-08,1.1158355860669212e-10,1.0075869260499512e-11,2.9685030877450814e-22,2.370304724489336e-15,-1.6131490592374777e-22,110175.0,1328.0,162.0,169.0,,9
3.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,9.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0017239833002666,5.568946188609648e-09,9.615404199472084e-11,2.4117159287416126e-10,3.17998297967003e-20,-1.5881661349029815e-14,1.837296901285152e-20,131544.0,1452.0,189.0,174.0,,12
3.0,2.0,4.0,4.0,3.0,5.0,3.0,9.0,9.0,9.0,2.0,2.0,0.0,9.0,9.0,2.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0027523684469242,3.8813336336250897e-07,1.873601395843712e-09,1.866217348809711e-09,2.719973912982951e-18,1.0235536476638748e-12,-2.186184482045408e-18,116892.0,1376.0,191.0,153.0,,2
2.0,1.0,9.0,0.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,5.0,3.0,3.0,9.0,3.0,3.0,3.0,3.0,9.0,2.0,0.0017496623034143,1.1737399463929988e-07,4.4995145678785773e-10,3.3970975364722867e-10,1.3000083765011974e-19,9.529072970189585e-14,-2.719231436670534e-20,112038.0,1357.6568541526794,187.0,148.0,,8
3.0,4.0,3.0,2.0,2.0,0.0,2.0,5.0,3.0,3.0,0.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,0.0015601191231767,3.723432391813798e-08,1.1701404916468238e-10,2.2970262892881745e-11,8.44611274879971e-22,2.353551169387217e-15,8.395395451665869e-22,99176.0,1260.0,161.0,154.0,,9
9.0,1.0,9.0,9.0,4.0,5.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,0.0052780194768565,2.1039121240109565e-05,7.812121659635106e-09,1.0631281951159321e-08,9.645487116258878e-17,4.870970793369268e-11,-9.134447542190486e-18,30362.0,834.0,47.0,161.0,,14
1.0,3.0,3.0,2.0,9.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,0.0,3.0,4.0,5.0,2.0,3.0,9.0,1.0,1.0,1.0,0.0019123053174649,6.02103819385429e-07,5.807112697463518e-10,5.752316137044908e-10,3.3242090918503043e-19,4.4059639612749257e-13,-5.3345382771214266e-21,89385.0,1226.8284270763395,186.0,119.0,,7
3.0,2.0,1.0,9.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,9.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,9.0,2.0,2.0,3.0,3.0,3.0,0.0027667797827753,2.998962589896261e-06,5.255726920656568e-10,1.7508244453388562e-09,1.6778280845306554e-18,2.691308273503048e-12,7.49462444780572e-20,24360.0,674.0,52.0,116.0,,13
0.0,9.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,3.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,0.001754095290788,7.79750336385698e-07,5.902689691084167e-11,2.3418131925444592e-11,-5.960462094799908e-22,-1.4890589865511586e-14,-6.346608193428456e-22,56604.0,992.0,159.0,89.0,,13
3.0,1.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,3.0,9.0,9.0,2.0,1.0,0.0,1.0,2.0,9.0,2.0,0.0,0.0024205978535906,2.38436857389767e-06,8.133220688798074e-10,7.628491295158498e-10,5.844669696722615e-19,1.1335287298521257e-12,1.3949067930542133e-19,64147.0,1098.8284270763395,186.0,86.0,,4
1.0,4.0,5.0,3.0,5.0,2.0,3.0,9.0,1.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,0.0,9.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,0.002135881887358,7.671265500595349e-07,6.427897728489494e-10,6.118255459278323e-10,3.7857259468787443e-19,5.346741682530165e-13,6.243151171688923e-20,124937.0,1462.9705624580383,219.0,141.0,,2
3.0,5.0,0.0,2.0,9.0,2.0,3.0,2.0,5.0,5.0,2.0,9.0,4.0,3.0,2.0,2.0,0.0,9.0,9.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0019170141032837,1.146220574181594e-06,1.6227086001702621e-13,6.293535577888475e-12,-1.7112901174710086e-24,-5.252813387641807e-15,-6.1255247175548554e-24,55444.0,1000.0,167.0,83.0,,5
1.0,9.0,2.0,9.0,9.0,1.0,1.0,1.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0128873936864597,0.0001493335694341,4.188877395606119e-08,3.836718769743113e-08,1.5381081477868277e-15,4.4935997510686024e-10,-4.552043518217354e-18,5874.0,422.0,16.0,89.0,,13
1.0,5.0,5.0,2.0,2.0,0.0,1.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,9.0,1.0,9.0,9.0,1.0,3.0,5.0,5.0,4.0,9.0,1.0,9.0,2.0,9.0,0.0063344213036566,3.477144259892888e-05,2.8437240881133317e-09,3.030816031691612e-09,8.897758529017871e-18,1.7807623167520135e-11,-3.0049051127794923e-20,36654.0,1058.0,223.0,41.0,,5
1.0,3.0,5.0,3.0,3.0,3.0,1.0,5.0,2.0,3.0,3.0,5.0,3.0,5.0,5.0,2.0,2.0,0.0,1.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,9.0,1.0,0.0068859166457319,4.213077263056797e-05,4.407142559178873e-09,4.658093958112929e-09,2.1105267685101944e-17,3.021523174880245e-11,1.0257198354437127e-20,35343.0,1072.0,229.0,38.0,,0
1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,9.0,3.0,1.0,9.0,1.0,5.0,5.0,1.0,1.0,0.0066964101061453,4.096837222169092e-05,1.1293023485769348e-08,1.1333133315087673e-08,1.282123082138293e-16,7.253262520050648e-11,1.7250222183369336e-19,18900.0,808.0,175.0,27.0,,5
3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,0.0,9.0,1.0,0.0,1.0,2.0,2.0,2.0,8.0,4.0,4.0,0.004494836655587,9.194793450346022e-07,9.398084488408741e-09,3.4087556085552486e-09,-1.2752790810718454e-17,-2.1702823260664677e-12,1.447790285284581e-17,187173.0,1822.2253956794736,266.0,175.0,,9
1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,9.0,2.0,2.0,2.0,9.0,4.0,3.0,9.0,1.0,9.0,0.0,2.0,4.0,5.0,9.0,2.0,9.0,1.0,0.0039355251782111,3.874154761294906e-07,1.5706996652991712e-09,1.8438114645947095e-09,2.9343054476155543e-18,1.5180590385147225e-13,1.1115137430112536e-18,103358.5,1406.3259009122849,181.0,143.0,,8
2.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,9.0,9.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,8.0,4.0,0.0252001008953958,0.0003910643010554,1.1349538919298396e-06,1.590052980484659e-07,-4.669820216140417e-14,-2.5833345624469107e-09,4.880455206735532e-14,29300.5,853.982754945755,47.0,152.0,,13
0.0,9.0,1.0,1.0,3.0,9.0,3.0,1.0,1.0,0.0,9.0,2.0,2.0,0.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,0.0044311779321189,1.168143464207726e-06,1.5276869062199294e-10,1.7033056463930699e-09,-4.769759193592014e-19,1.3190855024004624e-12,7.262461099766772e-19,145971.0,1591.941124916077,232.0,157.0,,9
3.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,2.0,4.0,5.0,9.0,1.0,2.0,2.0,1.0,3.0,4.0,0.0047106923717505,2.8736218366114466e-07,3.3360133109556926e-09,1.788667217208107e-09,-4.165201817765801e-18,5.701931851960464e-13,-1.3196798289055981e-18,124944.0,1459.941124916077,193.0,161.0,,7
1.0,5.0,4.0,1.0,2.0,0.0,2.0,5.0,2.0,4.0,5.0,3.0,2.0,2.0,0.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,0.0041731354537092,2.737139683401321e-07,7.84819487336122e-10,1.353296354639311e-09,1.3390680639063128e-18,3.5096426777658855e-13,-3.8990536248178163e-19,128121.5,1479.698484301567,195.0,163.0,,9
0.0,5.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,9.0,1.0,9.0,0.0,1.0,5.0,5.0,3.0,5.0,3.0,1.0,9.0,1.0,0.0,1.0,5.0,1.0,3.0,5.0,3.0,3.0,0.0042794509667258,5.798313194933717e-07,5.000787064724353e-10,9.82004285811627e-10,6.881519271894228e-19,3.4405761999124377e-13,3.2774748695356405e-21,144548.5,1585.012192606926,216.0,167.0,,2
2.0,5.0,1.0,0.0,9.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,9.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,5.0,1.0,5.0,5.0,0.0,3.0,3.0,5.0,5.0,0.0058888305240579,3.781207184544681e-06,4.951502230003539e-09,1.167904078952486e-08,-5.2638721985835104e-17,1.4536845580023348e-11,-7.153329596419985e-17,101515.5,1290.3847759962082,152.0,167.0,,8
2.0,2.0,2.0,0.0,1.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,1.0,5.0,3.0,5.0,5.0,2.0,9.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0044597765820704,7.8510508321374e-07,1.3644973554945387e-09,4.761097044932562e-10,3.985151848246536e-21,1.2858843910946357e-13,-3.8372799149435283e-19,130617.5,1493.698484301567,197.0,165.0,,2
2.0,2.0,0.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,9.0,9.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,9.0,1.0,0.006087202817649,5.174879916507712e-06,9.012049432429976e-09,2.0092025749873616e-08,-5.036383919329118e-18,3.876882902773535e-11,-2.703161580255643e-16,85263.0,1204.4264061450958,135.0,157.0,,9
0.0,9.0,1.0,1.0,0.0,2.0,5.0,3.0,2.0,0.0,3.0,3.0,4.0,5.0,1.0,5.0,3.0,2.0,0.0,5.0,3.0,1.0,3.0,3.0,9.0,3.0,5.0,3.0,8.0,8.0,0.0045878742370225,1.3268168506675366e-06,3.3914491467446716e-10,1.4339972878493207e-10,2.589159918206792e-20,8.270135721319695e-14,-1.815750150137196e-20,146800.5,1621.1543279886246,225.0,162.0,,9
3.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0045919651679272,1.323960197599938e-06,3.071768704560334e-09,4.069031395375437e-09,-5.890273948694785e-18,2.7276720906489536e-12,-1.3124513836704448e-17,104218.5,1311.3553384542463,166.0,156.0,,7
3.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,0.0331627880579805,0.0008982731887271,1.4072318247733606e-06,1.599120122654303e-06,2.3939742343308128e-12,4.779130723263824e-08,-1.5298639838756753e-13,19805.0,745.9411249160767,33.0,148.0,,13
1.0,3.0,2.0,2.0,2.0,9.0,0.0,1.0,4.0,5.0,4.0,3.0,5.0,1.0,0.0,1.0,5.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,9.0,9.0,9.0,5.0,6.0,2.0,0.004659011694464,2.3014337462609238e-06,1.8520821019537846e-09,2.1136537729324852e-09,3.502446036068852e-18,2.503303919401952e-12,2.2851133645379985e-18,101627.5,1376.9533175230026,192.0,132.0,,8
3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,0.0,9.0,1.0,0.0,1.0,2.0,2.0,2.0,8.0,4.0,4.0,0.0046094492967719,2.78263962054965e-07,8.572682063676694e-09,4.350887356417097e-09,-2.0719039078118424e-17,-1.6463895671396693e-12,1.6637170632558186e-17,200693.5,1826.6690467596052,246.0,204.0,,9
0.0,1.0,2.0,9.0,9.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,4.0,5.0,0.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,9.0,9.0,2.0,0.0121027560977423,1.1738932207158266e-06,1.8686639612743672e-08,1.3644799451547804e-08,1.6456707715250612e-16,-5.25689689375245e-12,-1.4279057094997314e-16,38466.5,824.6690467596054,90.0,106.0,,4
3.0,1.0,2.0,2.0,4.0,5.0,2.0,1.0,0.0,1.0,9.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,0.0,9.0,9.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,0.0041304307650441,4.261618729737242e-06,6.147579254435448e-09,5.004725608361954e-09,2.5956344597633045e-17,9.681228050924276e-12,-9.843600496531016e-18,127965.5,1522.8700572252274,249.0,128.0,,9
0.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,1.0,3.0,9.0,9.0,2.0,2.0,1.0,0.0,2.0,9.0,1.0,2.0,9.0,2.0,5.0,3.0,1.0,9.0,9.0,2.0,2.0,3.0,0.014710847263123,2.7406817317534424e-05,6.03596140532267e-09,1.2403115291048542e-08,-6.679898770886535e-17,6.486527775795727e-11,8.399333369323489e-17,26854.0,724.0832602977753,65.0,101.0,,4
3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,0.0,9.0,1.0,0.0,1.0,2.0,2.0,2.0,8.0,4.0,4.0,0.0139576694550611,9.730696126222004e-06,3.151425796824924e-09,1.0387390440901683e-08,-3.559776828004256e-17,-3.0724682575571605e-11,-4.759039538587033e-17,49267.0,1000.0243850946426,94.0,130.0,,4
3.0,3.0,4.0,0.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,9.0,0.0133437687192494,0.0001691976759424,1.0492640703584198e-06,1.0494789203978995e-06,1.1012932457972245e-12,1.3651201684007329e-08,-1.659148757152568e-16,16798.0,884.8284270763397,200.0,20.0,,5
3.0,1.0,1.0,0.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,3.0,3.0,2.0,3.0,3.0,8.0,8.0,3.0,1.0,9.0,3.0,2.0,5.0,3.0,1.0,9.0,5.0,0.0078145589828174,5.368055532635317e-05,1.1539601458376353e-07,1.1564793352324715e-07,1.335986052091876e-14,8.473112495810702e-10,-1.5604686286431523e-17,25701.0,982.7695519924164,211.0,30.0,,5
2.0,4.0,4.0,5.0,5.0,5.0,3.0,9.0,9.0,9.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,5.0,4.0,1.0,1.0,0.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0061634664142326,3.155912756474869e-05,2.3875040860857478e-08,2.4078174446720853e-08,5.773039742124221e-16,1.3526467325416074e-10,-2.0912592899263517e-18,23269.5,896.0416300296783,185.0,31.0,,5
2.0,1.0,1.0,9.0,9.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,9.0,4.0,5.0,3.0,5.0,4.0,0.0016410167204655,2.028105913722278e-07,6.192567347953617e-11,6.011179235068455e-11,-2.808897903321697e-21,1.4124369278708096e-14,-2.358165357091657e-21,134037.0,1480.8284270763395,207.0,161.0,,2
1.0,1.0,9.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0015614608820418,2.800283136310029e-07,2.1980211527272023e-11,5.8200693651483866e-11,-2.0815980269771573e-21,1.8470991296747918e-14,1.502119321542014e-23,149624.0,1568.8284270763395,223.0,166.0,,9
0.0,9.0,0.0,9.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,1.0,9.0,1.0,1.0,1.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,1.0,0.0,9.0,0.0035392231173738,8.854216843972534e-06,1.0610973011734945e-08,1.0704976640325677e-08,1.1406087262191467e-16,3.185372751149457e-11,-2.6761173657818974e-18,40293.0,948.0,55.0,181.0,,8
3.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0015820216753048,4.1597969387146606e-08,1.2793682856668443e-10,5.395018534958206e-11,-2.180919968784554e-21,3.186902885601492e-15,-3.9157798905430586e-21,131704.0,1458.8284270763395,191.0,171.0,,12
1.0,1.0,3.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,5.0,3.0,2.0,5.0,4.0,9.0,0.0,9.0,4.0,5.0,4.0,1.0,5.0,1.0,0.0013198521697255,7.26963499265907e-08,1.947902425267248e-11,2.6003510342444286e-11,-5.036196365885463e-22,3.6495636846520976e-15,2.9810951227207483e-22,125730.0,1422.0,190.0,165.0,,0
0.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,9.0,9.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,0.001592879552258,6.589381958577669e-07,4.1357648072310106e-11,7.058231721451026e-11,1.796414644490773e-21,5.2098334717909295e-14,3.3638586500019076e-21,154227.0,1624.0,254.0,151.0,,7
1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,5.0,3.0,0.0014563062435386,3.5890568464353804e-09,8.720376367083504e-11,5.161909831999383e-11,1.8221782206385865e-21,1.2334659224370129e-15,-2.9451202956997666e-21,165288.0,1628.0,194.0,213.0,,2
0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,0.0,9.0,3.0,4.0,5.0,4.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0041153282592556,1.3802597621104914e-05,2.1315726369056072e-08,2.1092226834248693e-08,4.472284988209653e-16,7.836151897006642e-11,-1.9780418721048666e-18,19520.0,738.0,32.0,152.0,,13
2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,9.0,9.0,5.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0012972303557272,2.728365263646729e-08,3.401800988952197e-11,2.9691866454889574e-11,9.17252280179338e-22,4.889482059405536e-15,2.2163612712632623e-22,62700.0,1010.0,110.0,142.0,,0
3.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,2.0,5.0,1.0,9.0,0.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0014322148839977,4.816740944154412e-07,1.4195810908954807e-11,3.915916580015403e-12,-1.4093263223249825e-23,4.5158970847468553e-17,2.5569775424849442e-23,91568.0,1248.0,194.0,118.0,,12
0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,9.0,9.0,0.0,2.0,9.0,9.0,2.0,2.0,2.0,1.0,9.0,3.0,3.0,2.0,0.0012924094275281,4.84623723649251e-08,7.684293121714559e-12,1.4476873434170423e-11,1.5061622928855108e-22,-2.5736021901135765e-15,-2.5087185321797037e-23,82823.0,1152.0,149.0,138.0,,8
3.0,4.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,9.0,1.0,9.0,9.0,0.0,2.0,1.0,2.0,9.0,1.0,1.0,0.0,1.0,9.0,9.0,9.0,0.0013398793406342,4.591266012262565e-07,1.1968728520088827e-11,1.3066765506316844e-11,1.6235161692205927e-22,8.68540464965411e-15,-1.8560068333658128e-23,97356.0,1286.0,199.0,122.0,,7
1.0,5.0,5.0,1.0,9.0,9.0,1.0,5.0,5.0,5.0,3.0,9.0,3.0,1.0,9.0,9.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,1.0,1.0,0.0,0.0041882501430108,1.587844612138671e-05,2.627950122434051e-09,2.6313747422875674e-09,6.9196021294305075e-18,1.047359448059438e-11,-1.8113874255433262e-20,7260.0,506.0,16.0,110.0,,13
3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0011882536548475,8.934767304709207e-08,1.5045976382139726e-11,4.3067771953173765e-12,-3.421814833988302e-23,2.893797225259816e-16,-5.5717086400147634e-24,38720.0,792.0,110.0,88.0,,9
2.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,1.0,1.0,2.0,9.0,5.0,5.0,9.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,9.0,1.0,1.0,9.0,1.0,1.0,0.0011346073339407,5.551707069918807e-08,2.5988213753013144e-11,6.663613652530782e-12,-5.896192865160109e-23,-1.0336796720551542e-15,6.4908615078889e-23,30020.0,696.0,95.0,79.0,,4
1.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,5.0,1.0,0.0026339291929785,5.42009304475404e-06,1.80767048946488e-10,1.6553448222486783e-11,-6.42945464983722e-22,-3.3327471817742443e-14,-6.3762533923801095e-22,39900.0,998.0,199.0,50.0,,5
0.0,2.0,9.0,9.0,1.0,0.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,0.0062577576411849,3.690870575148813e-05,1.1286416927636663e-09,1.0452549850664026e-09,1.1352950750083053e-18,6.30090534344599e-12,3.9750271695228335e-21,16769.0,900.0,204.0,20.0,,5
2.0,4.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,9.0,9.0,9.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,0.0013961666509907,8.028019670339243e-07,9.28008441779802e-11,1.0696317518463658e-10,1.041786057365282e-20,9.048603933846755e-14,-2.2440743014557988e-21,3690.0,262.0,45.0,20.0,,8
3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,9.0,9.0,9.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0052654296455858,2.5776870268296133e-05,5.036242000622318e-10,1.4676579062904791e-10,3.1173046304102024e-20,2.557627319673568e-13,-2.4907441528330942e-20,6882.0,506.0,111.0,15.0,,5
2.0,4.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,9.0,9.0,9.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,0.0049569142880699,2.223357202286697e-05,1.7637330660841734e-09,1.8289937588702782e-09,3.284781461912912e-18,8.559246806322546e-12,3.748904982533354e-20,17888.0,792.0,172.0,26.0,,8
9.0,9.0,9.0,1.0,9.0,9.0,1.0,5.0,5.0,9.0,1.0,0.0,1.0,1.0,1.0,2.0,9.0,9.0,1.0,9.0,9.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,0.0053681396097232,2.643074694662357e-05,8.3592798397686e-10,8.922719937242528e-10,7.704033867816244e-19,4.586612603892704e-12,-1.7509752111300158e-20,7776.0,550.0,121.0,16.0,,14
3.0,4.0,3.0,9.0,1.0,3.0,5.0,5.0,5.0,3.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,9.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0018158640044801,1.4031832557514915e-06,8.709480110101075e-10,9.700256617872595e-10,8.909244281482534e-19,1.1487088695916662e-12,-3.4748908305708327e-20,86775.0,1280.0,97.0,222.0,,2
3.0,1.0,0.0,1.0,9.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,9.0,3.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,0.0017604457785806,5.421620011179795e-07,1.9010405442000317e-11,8.626278055464236e-11,3.476865822752102e-21,6.34614585790101e-14,-3.380341983803321e-22,113820.0,1382.0,210.0,135.0,,9
3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,9.0,9.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,0.0014194928488037,4.285488002016894e-08,3.967314308276317e-11,7.93265299560413e-12,3.705334684458971e-23,8.394343545486169e-16,1.3576084381039161e-22,172887.0,1664.0,214.0,201.0,,9
